source	target	interaction	symmetry	weight	negation
at1g51660	at1g27730	regulation	asymmetrical	1.0	affirmative
at3g26090	at3g51280	ppi	symmetrical	0.0	affirmative
at2g20180	at1g14560	inhibition	asymmetrical	1.0	affirmative
at4g24400	at2g15620	regulation	asymmetrical	1.1615263125	affirmative
at5g61850	at3g61250	positive_regulation	asymmetrical	0.0	affirmative
at3g08040	at3g21630	ppi	symmetrical	0.0	affirmative
at2g20180	at2g38310	inhibition	asymmetrical	1.0	affirmative
at1g71830	at4g37490	regulation	asymmetrical	0.0	affirmative
at4g21560	at5g44560	ppi	symmetrical	0.0	affirmative
at1g49580	at5g61010	ppi	symmetrical	0.0	affirmative
at1g76670	at5g44020	ppi	symmetrical	1.0	affirmative
at5g11260	at4g37770	positive_regulation	asymmetrical	1.0	affirmative
at4g18960	at1g15550	positive_regulation	asymmetrical	0.0	affirmative
at2g20180	at2g37390	positive_regulation	asymmetrical	0.0	affirmative
at2g41090	at4g36250	ppi	symmetrical	1.12712503	affirmative
at3g51920	at4g26270	ppi	symmetrical	2.015241234	affirmative
at5g01370	at5g67110	ppi	symmetrical	1.0	affirmative
at2g13790	at1g70940	regulation	asymmetrical	1.488487784	affirmative
at2g40460	at5g63030	ppi	symmetrical	0.0	affirmative
at2g27770	at3g23340	ppi	symmetrical	1.0	affirmative
at3g45640	at3g63210	ppi	symmetrical	1.5854766465	affirmative
at4g27230	at5g22880	ppi	symmetrical	0.7788877593370348	affirmative
at4g09570	at3g19290	phosphorylation	asymmetrical	1.2629625815	affirmative
at1g51660	at3g16530	regulation	asymmetrical	3.7004191485	affirmative
at2g20180	at3g26300	positive_regulation	asymmetrical	1.231048645	affirmative
at1g01370	at1g57820	ppi	symmetrical	0.8140318817317274	affirmative
at3g28220	at5g06530	ppi	symmetrical	0.5996404359912206	affirmative
at5g04510	at5g47750	ppi	symmetrical	1.0	affirmative
at1g79430	at4g04890	ppi	symmetrical	0.0	affirmative
at1g23730	at1g70410	ppi	symmetrical	1.3213494225	affirmative
at5g51600	at5g55230	ppi	symmetrical	0.0	affirmative
at2g20180	at4g32770	positive_regulation	asymmetrical	1.0	affirmative
at1g71830	at1g73590	regulation	asymmetrical	1.0	affirmative
at2g30490	at3g48890	ppi	symmetrical	0.0	affirmative
at2g20180	at5g22690	positive_regulation	asymmetrical	1.2788450525	affirmative
at5g40440	at5g44420	regulation	asymmetrical	1.362541896	affirmative
at1g66390	at4g00480	ppi	symmetrical	0.0	affirmative
at1g65690	at2g01420	ppi	symmetrical	1.962125596	affirmative
at1g13580	at5g03545	ppi	symmetrical	0.7521003539757826	affirmative
at5g11260	at1g20510	positive_regulation	asymmetrical	1.3760648265	affirmative
at2g34610	at2g38110	ppi	symmetrical	0.0	affirmative
at1g66750	at4g37490	ppi	symmetrical	0.0	affirmative
at2g19190	at2g30490	ppi	symmetrical	0.0	affirmative
at2g01420	at3g28220	ppi	symmetrical	0.0	affirmative
at2g45190	at4g27330	ppi	symmetrical	0.0	affirmative
at2g20180	at1g69295	positive_regulation	asymmetrical	1.0	affirmative
at3g13175	at4g15620	ppi	symmetrical	0.0	affirmative
at4g00720	at1g73830	regulation	asymmetrical	1.494883127	affirmative
at1g66750	at3g11520	ppi	symmetrical	0.0	affirmative
at1g19350	at4g18710	ppi	symmetrical	1.0	affirmative
at4g22200	at5g46240	ppi	symmetrical	0.7442635501891043	affirmative
at5g11260	at1g02810	positive_regulation	asymmetrical	1.1965140255	affirmative
at2g20180	at3g28450	positive_regulation	asymmetrical	1.190464443	affirmative
at1g76540	at4g34160	ppi	symmetrical	0.8380671834769917	affirmative
at2g20180	at2g46450	inhibition	asymmetrical	0.0	affirmative
at5g11260	at2g43570	inhibition	asymmetrical	0.0	affirmative
at3g45640	at1g15400	phosphorylation	asymmetrical	1.7115957115	affirmative
at1g35210	at4g00720	ppi	symmetrical	1.245160483	affirmative
at2g20180	at5g03320	inhibition	asymmetrical	0.0	affirmative
at1g51660	at1g21100	regulation	asymmetrical	2.6025061364999997	affirmative
at1g51660	at2g38860	regulation	asymmetrical	1.9498900525	affirmative
at1g25490	at5g58140	dephosphorylation	asymmetrical	1.0	affirmative
at2g17290	at5g57220	regulation	asymmetrical	2.5969422115	affirmative
at1g37130	at1g78300	ppi	symmetrical	0.0	affirmative
at3g08040	at4g39030	ppi	symmetrical	0.0	affirmative
at2g13790	at1g23080	regulation	asymmetrical	1.488487784	affirmative
at4g26090	at5g46330	ppi	symmetrical	2.5125828505000003	affirmative
at3g48750	at5g43080	ppi	symmetrical	0.0	affirmative
at4g26070	at4g01370	positive_regulation	asymmetrical	1.4680760385	affirmative
at2g20180	at5g26340	positive_regulation	asymmetrical	2.0293198285000003	affirmative
at2g20180	at2g30620	positive_regulation	asymmetrical	0.0	affirmative
at1g43800	at1g73590	ppi	symmetrical	1.0	affirmative
at4g18960	at5g39610	positive_regulation	asymmetrical	1.2203628315	affirmative
at1g34640	at2g37940	ppi	symmetrical	1.2765284805000001	affirmative
at3g46580	at5g66750	ppi	symmetrical	0.0	affirmative
at2g47710	at3g58450	ppi	symmetrical	1.1458531885	affirmative
at1g15670	at3g10340	ppi	symmetrical	0.0	affirmative
at5g13790	at1g28300	positive_regulation	asymmetrical	1.0	affirmative
at2g41100	at5g35410	ppi	symmetrical	2.053763767	affirmative
at1g43700	at2g38810	ppi	symmetrical	0.0	affirmative
at1g71830	at1g19350	regulation	asymmetrical	1.0	affirmative
at2g18960	at2g46700	ppi	symmetrical	1.173881379	affirmative
at4g01370	at4g26070	ppi	symmetrical	1.4680760385	affirmative
at4g00480	at4g38620	ppi	symmetrical	0.0	affirmative
at2g20300	at3g13175	ppi	symmetrical	1.2689760615	affirmative
at2g20180	at3g45640	positive_regulation	asymmetrical	1.5854766465	affirmative
at2g20180	at5g18290	inhibition	asymmetrical	1.0	affirmative
at2g20180	at3g23150	inhibition	asymmetrical	0.0	affirmative
at1g04310	at1g12110	ppi	symmetrical	1.460465652	affirmative
at2g33560	at3g19590	ppi	symmetrical	0.8170003575373619	affirmative
at1g78300	at2g43010	ppi	symmetrical	0.7808732384794885	affirmative
at1g19220	at4g14550	ppi	symmetrical	0.0	affirmative
at2g17520	at1g42990	regulation	asymmetrical	1.673743605	affirmative
at3g08730	at3g08850	ppi	symmetrical	0.0	affirmative
at2g20180	at5g47070	positive_regulation	asymmetrical	1.4695062185	affirmative
at1g78300	at5g04930	ppi	symmetrical	0.0	affirmative
at2g20180	at5g67070	inhibition	asymmetrical	1.1471494915	affirmative
at4g23810	at4g23550	positive_regulation	asymmetrical	1.8493048925	affirmative
at1g18350	at1g59580	ppi	symmetrical	1.325404236	affirmative
at2g20180	at2g37710	positive_regulation	asymmetrical	1.8789465509999999	affirmative
at2g20180	at4g16140	inhibition	asymmetrical	1.2333410575000001	affirmative
at2g20180	at2g42490	positive_regulation	asymmetrical	1.0	affirmative
at4g26080	at5g66880	negative_regulation	asymmetrical	1.2919578935	affirmative
at5g04510	at3g25250	phosphorylation	asymmetrical	1.292553697	affirmative
at5g11260	at1g55550	inhibition	asymmetrical	1.198287169	affirmative
at2g17290	at1g12480	phosphorylation	asymmetrical	1.0	affirmative
at1g01560	at4g26070	ppi	symmetrical	2.1186650595	affirmative
at3g45640	at3g20770	positive_regulation	asymmetrical	1.722141654	affirmative
at1g51170	at2g47060	ppi	symmetrical	1.0	affirmative
at1g51660	at4g39940	regulation	asymmetrical	1.678222296	affirmative
at1g34210	at1g71830	ppi	symmetrical	1.0	affirmative
at1g11050	at4g01575	ppi	symmetrical	0.0	affirmative
at1g34640	at3g08600	ppi	symmetrical	0.0	affirmative
at3g28450	at3g51920	ppi	symmetrical	1.8084629665	affirmative
at1g34640	at2g31880	ppi	symmetrical	1.0	affirmative
at1g01240	at5g01820	ppi	symmetrical	1.0	affirmative
at3g60220	at4g32000	ppi	symmetrical	0.0	affirmative
at2g26300	at3g15730	ppi	symmetrical	1.1580650590000001	affirmative
at5g35410	at5g55990	phosphorylation	asymmetrical	0.0	affirmative
at3g51920	at5g47810	ppi	symmetrical	1.6179985234999998	affirmative
at1g51660	at3g45640	phosphorylation	asymmetrical	1.5854766465	affirmative
at2g30360	at5g55990	phosphorylation	asymmetrical	0.0	affirmative
at3g25250	at5g24780	regulation	asymmetrical	1.292553697	affirmative
at1g01560	at2g37040	regulation	asymmetrical	1.650589021	affirmative
at2g20180	at3g43720	inhibition	asymmetrical	1.203208279	affirmative
at1g77400	at2g43410	ppi	symmetrical	0.0	affirmative
at1g12310	at3g49260	ppi	symmetrical	0.0	affirmative
at1g69690	at3g45640	ppi	symmetrical	0.0	affirmative
at2g17290	at4g31970	regulation	asymmetrical	1.0	affirmative
at2g20180	at4g15550	inhibition	asymmetrical	0.0	affirmative
at2g20180	at5g44790	positive_regulation	asymmetrical	1.1614038585	affirmative
at2g30540	at5g06950	ppi	symmetrical	0.0	affirmative
at1g34640	at2g01420	ppi	symmetrical	1.0	affirmative
at1g64750	at5g01630	ppi	symmetrical	1.0	affirmative
at1g61420	at5g53890	ppi	symmetrical	1.3529575085	affirmative
at2g19830	at5g44560	ppi	symmetrical	0.0	affirmative
at1g11330	at5g63030	ppi	symmetrical	1.5126237395	affirmative
at2g20180	at1g70530	positive_regulation	asymmetrical	1.6274063994999999	affirmative
at2g20180	at3g20770	positive_regulation	asymmetrical	1.1366650075	affirmative
at5g61850	at4g18960	positive_regulation	asymmetrical	1.0	affirmative
at2g20180	at4g33780	positive_regulation	asymmetrical	1.2371969245	affirmative
at3g08040	at4g15620	ppi	symmetrical	0.6994267895283458	affirmative
at1g21250	at5g19280	ppi	symmetrical	1.8041082309999998	affirmative
at1g17970	at3g22260	ppi	symmetrical	1.178856908	affirmative
at3g28920	at3g50890	ppi	symmetrical	0.0	affirmative
at1g35670	at5g57220	regulation	asymmetrical	2.5969422115	affirmative
at1g51800	at3g08040	ppi	symmetrical	0.0	affirmative
at4g08040	at4g37770	ppi	symmetrical	0.0	affirmative
at3g50500	at4g17870	ppi	symmetrical	0.0	affirmative
at3g45640	at2g26530	phosphorylation	asymmetrical	2.2695877095	affirmative
at2g20180	at4g34590	inhibition	asymmetrical	1.208601416	affirmative
at2g47710	at3g49160	ppi	symmetrical	1.1458531885	affirmative
at1g59580	at5g40440	ppi	symmetrical	1.325404236	affirmative
at3g45640	at4g01250	positive_regulation	asymmetrical	1.5854766465	affirmative
at1g22070	at5g45110	ppi	symmetrical	1.2741413050000001	affirmative
at2g36530	at5g51600	ppi	symmetrical	0.0	affirmative
at4g18960	at3g11000	positive_regulation	asymmetrical	0.0	affirmative
at3g26980	at5g56150	ppi	symmetrical	1.2808780285	affirmative
at1g78290	at1g45249	regulation	asymmetrical	1.0	affirmative
at2g38120	at5g03545	ppi	symmetrical	0.7508579991148466	affirmative
at3g11520	at5g46780	ppi	symmetrical	0.0	affirmative
at4g29080	at5g27030	ppi	symmetrical	0.0	affirmative
at3g17020	at3g48750	ppi	symmetrical	1.230681112	affirmative
at3g08040	at5g55630	ppi	symmetrical	0.0	affirmative
at5g11260	at3g55120	positive_regulation	asymmetrical	0.0	affirmative
at1g09530	at2g43010	ppi	symmetrical	0.0	affirmative
at2g36010	at3g48750	ppi	symmetrical	1.0	affirmative
at1g12480	at5g66880	ppi	symmetrical	1.0	affirmative
at1g07370	at5g24330	ppi	symmetrical	0.8327790290536934	affirmative
at1g16070	at2g04620	ppi	symmetrical	0.0	affirmative
at1g05710	at1g69690	ppi	symmetrical	0.8145513415404846	affirmative
at2g20180	at4g39940	inhibition	asymmetrical	0.0	affirmative
at1g34640	at4g13510	ppi	symmetrical	1.690956108	affirmative
at1g78290	at4g26080	ppi	symmetrical	1.2919578935	affirmative
at2g20180	at5g05080	positive_regulation	asymmetrical	0.0	affirmative
at1g21000	at1g72830	ppi	symmetrical	1.285180989	affirmative
at2g20180	at5g39950	positive_regulation	asymmetrical	1.187352379	affirmative
at1g42990	at5g28540	positive_regulation	asymmetrical	1.4111434704999999	affirmative
at4g20390	at4g37370	ppi	symmetrical	0.0	affirmative
at2g20180	at3g51000	positive_regulation	asymmetrical	1.2950850895000001	affirmative
at1g25490	at3g45640	ppi	symmetrical	1.5854766465	affirmative
at2g20180	at1g10020	inhibition	asymmetrical	1.204501698	affirmative
at2g22810	at5g65800	ppi	symmetrical	1.0	affirmative
at2g17290	at1g35140	regulation	asymmetrical	1.0	affirmative
at1g51660	at2g43410	ppi	symmetrical	1.0	affirmative
at4g08500	at4g29810	phosphorylation	asymmetrical	1.0	affirmative
at1g63000	at1g78570	ppi	symmetrical	0.0	affirmative
at1g21460	at1g25510	ppi	symmetrical	0.8180908745237538	affirmative
at5g07070	at5g55990	ppi	symmetrical	0.0	affirmative
at1g01240	at5g18150	ppi	symmetrical	1.4254637415	affirmative
at5g13790	at3g18035	positive_regulation	asymmetrical	0.0	affirmative
at2g39700	at4g08950	ppi	symmetrical	1.2011408205	affirmative
at1g09530	at1g14920	ppi	symmetrical	1.2844767475	affirmative
at2g20180	at2g24420	positive_regulation	asymmetrical	0.0	affirmative
at3g45640	at5g59430	phosphorylation	asymmetrical	0.0	affirmative
at3g45640	at3g16770	phosphorylation	asymmetrical	1.823003738	affirmative
at4g01370	at1g51660	phosphorylation	asymmetrical	1.0	affirmative
at1g76540	at5g43080	ppi	symmetrical	0.8346317692986706	affirmative
at2g20180	at4g16330	positive_regulation	asymmetrical	1.1599849469999999	affirmative
at1g13600	at4g34590	ppi	symmetrical	0.0	affirmative
at5g47810	at5g56630	ppi	symmetrical	1.1454998825	affirmative
at2g20180	at1g06840	positive_regulation	asymmetrical	1.214077989	affirmative
at4g32410	at5g64740	ppi	symmetrical	0.8765256635251241	affirmative
at1g78600	at3g17609	ppi	symmetrical	1.314534449	affirmative
at2g20180	at5g48930	positive_regulation	asymmetrical	1.0	affirmative
at2g20180	at5g66880	inhibition	asymmetrical	1.0	affirmative
at1g69690	at2g41730	ppi	symmetrical	0.0	affirmative
at1g12460	at3g08040	ppi	symmetrical	0.8100209236359199	affirmative
at4g20390	at5g63030	ppi	symmetrical	0.0	affirmative
at5g13790	at1g71400	inhibition	asymmetrical	0.0	affirmative
at2g37040	at3g10340	ppi	symmetrical	0.0	affirmative
at5g55910	at1g73590	phosphorylation	asymmetrical	1.0	affirmative
at2g30250	at4g01370	ppi	symmetrical	1.349078194	affirmative
at3g49750	at4g21650	ppi	symmetrical	0.0	affirmative
at4g22200	at4g32650	ppi	symmetrical	0.0	affirmative
at3g25250	at5g04510	ppi	symmetrical	1.292553697	affirmative
at5g11260	at5g05270	positive_regulation	asymmetrical	0.0	affirmative
at1g80050	at4g22570	ppi	symmetrical	0.7258331048218659	affirmative
at2g20180	at1g21450	positive_regulation	asymmetrical	1.0	affirmative
at1g52290	at3g13175	ppi	symmetrical	0.0	affirmative
at1g13580	at1g16170	ppi	symmetrical	0.8060217852456697	affirmative
at2g36010/at5g02470	at1g26840	positive_regulation	asymmetrical	0.0	affirmative
at3g45640	at5g53210	phosphorylation	asymmetrical	0.0	affirmative
at3g48750	at5g16690	regulation	asymmetrical	1.0	affirmative
at2g20180	at4g13100	inhibition	asymmetrical	1.216111178	affirmative
at3g51920	at4g37240	ppi	symmetrical	0.0	affirmative
at1g35210	at1g68140	ppi	symmetrical	1.245160483	affirmative
at5g11260	at5g10100	positive_regulation	asymmetrical	1.4553758245	affirmative
at2g20180	at2g17520	positive_regulation	asymmetrical	1.2626001345	affirmative
at2g20180	at5g48540	positive_regulation	asymmetrical	2.7304358449999997	affirmative
at1g71830	at1g23080	regulation	asymmetrical	1.0	affirmative
at1g35670	at3g45640	regulation	asymmetrical	1.5854766465	affirmative
at4g23050	at5g52650	ppi	symmetrical	1.0	affirmative
at1g19850	at5g20730	ppi	symmetrical	1.0	affirmative
at3g45640	at1g36060	phosphorylation	asymmetrical	1.825029282	affirmative
at3g11820	at5g61210	ppi	symmetrical	1.661231227	affirmative
at2g20180	at3g10525	inhibition	asymmetrical	1.3230645395	affirmative
at1g15570	at5g16970	ppi	symmetrical	0.0	affirmative
at2g17520	at1g09080	regulation	asymmetrical	1.2626001345	affirmative
at3g09260	at3g16420	ppi	symmetrical	0.0	affirmative
at5g04510	at5g55910	phosphorylation	asymmetrical	1.0	affirmative
at1g63700	at3g21220	positive_regulation	asymmetrical	1.0	affirmative
at2g41720	at4g11890	ppi	symmetrical	1.0	affirmative
at1g64860	at3g56710	ppi	symmetrical	1.8127211335	affirmative
at2g20180	at5g57220	inhibition	asymmetrical	0.0	affirmative
at3g59420	at4g27450	ppi	symmetrical	0.0	affirmative
at1g51660	at2g43570	regulation	asymmetrical	2.25688003	affirmative
at3g48750	at2g31570	phosphorylation	asymmetrical	1.0	affirmative
at1g35670	at5g26990	phosphorylation	asymmetrical	1.0	affirmative
at1g51660	at3g47540	regulation	asymmetrical	1.3100674265	affirmative
at2g20180	at1g60730	positive_regulation	asymmetrical	1.4057008005	affirmative
at1g07450	at2g29320	ppi	symmetrical	1.0	affirmative
at1g49760	at1g66750	ppi	symmetrical	1.0	affirmative
at3g19720	at3g47430	ppi	symmetrical	1.0	affirmative
at2g20180	at4g28400	positive_regulation	asymmetrical	1.3926232	affirmative
at2g17520	at1g23550	regulation	asymmetrical	1.2626001345	affirmative
at4g39950	at5g61210	ppi	symmetrical	2.2518912305	affirmative
at1g22920	at2g41730	ppi	symmetrical	1.9276531614999999	affirmative
at2g20180	at4g30530	inhibition	asymmetrical	0.0	affirmative
at3g20770	at3g23240	positive_regulation	asymmetrical	1.3167217835	affirmative
at2g30360	at5g55990	ppi	symmetrical	0.0	affirmative
at3g21220	at1g08830	regulation	asymmetrical	1.4525627615	affirmative
at2g20180	at5g63030	positive_regulation	asymmetrical	1.1669583485	affirmative
at4g04720	at1g12480	phosphorylation	asymmetrical	1.0	affirmative
at2g39660	at5g46330	ppi	symmetrical	1.392281399	affirmative
at5g11260	at3g25250	positive_regulation	asymmetrical	1.292553697	affirmative
at1g04820	at1g20010	ppi	symmetrical	0.0	affirmative
at3g08730	at3g26090	ppi	symmetrical	0.0	affirmative
at2g17290	at1g12480	positive_regulation	asymmetrical	1.0	affirmative
at3g08690	at3g26980	ppi	symmetrical	1.4596904684999998	affirmative
at2g22840	at2g31070	ppi	symmetrical	0.0	affirmative
at1g01560	at4g31500	regulation	asymmetrical	1.9509452985	affirmative
at1g51660	at4g20830	regulation	asymmetrical	1.846651995	affirmative
at1g13580	at1g19020	ppi	symmetrical	0.0	affirmative
at1g01240	at2g22510	ppi	symmetrical	0.0	affirmative
at3g45640	at4g23550	positive_regulation	asymmetrical	1.5854766465	affirmative
at1g15760	at3g20510	ppi	symmetrical	1.372706861	affirmative
at3g19930	at5g63030	ppi	symmetrical	2.4423161555	affirmative
at1g59580	at4g23810	phosphorylation	asymmetrical	2.1747091285	affirmative
at3g07040	at3g25070	ppi	symmetrical	1.1905954865	affirmative
at3g25250	at2g44350	phosphorylation	asymmetrical	1.292553697	affirmative
at3g50000	at5g13930	regulation	asymmetrical	0.0	affirmative
at1g13600	at3g62420	ppi	symmetrical	0.0	affirmative
at2g39450	at3g63200	ppi	symmetrical	1.0	affirmative
at3g26200	at3g28220	ppi	symmetrical	0.0	affirmative
at1g78300	at4g11850	ppi	symmetrical	0.0	affirmative
at1g51660	at4g37370	regulation	asymmetrical	2.0980661365	affirmative
at1g07430	at1g11000	ppi	symmetrical	1.1294848795	affirmative
at2g20180	at5g59050	inhibition	asymmetrical	1.0	affirmative
at4g29810	at1g21250	regulation	asymmetrical	1.8041082309999998	affirmative
at3g03000	at3g28910	ppi	symmetrical	1.3945263345	affirmative
at3g01550	at5g63030	ppi	symmetrical	1.1669583485	affirmative
at1g15550	at1g22920	ppi	symmetrical	0.0	affirmative
at1g08830	at1g71050	ppi	symmetrical	1.4525627615	affirmative
at2g20180	at3g20410	positive_regulation	asymmetrical	1.190397249	affirmative
at2g36740	at2g38810	ppi	symmetrical	0.0	affirmative
at2g20180	at3g05120	positive_regulation	asymmetrical	1.0	affirmative
at2g33580	at3g54820	ppi	symmetrical	0.0	affirmative
at1g65690	at3g16690	ppi	symmetrical	0.0	affirmative
at1g07430	at3g50500	ppi	symmetrical	1.1129695115	affirmative
at3g08040	at4g32650	ppi	symmetrical	0.0	affirmative
at1g52695	at5g06570	ppi	symmetrical	1.2655297435000001	affirmative
at2g20180	at5g57240	inhibition	asymmetrical	0.0	affirmative
at3g26744	at5g20270	ppi	symmetrical	0.0	affirmative
at2g30490	at2g46170	ppi	symmetrical	0.0	affirmative
at2g02950	at5g64330	ppi	symmetrical	1.0	affirmative
at1g35670	at3g05700	phosphorylation	asymmetrical	1.0	affirmative
at3g08040	at3g45290	ppi	symmetrical	0.0	affirmative
at2g47060	at3g25250	ppi	symmetrical	1.292553697	affirmative
at4g17870	at4g26080	ppi	symmetrical	0.0	affirmative
at4g30960	at5g24270	ppi	symmetrical	1.265465839	affirmative
at1g13580	at3g13175	ppi	symmetrical	0.0	affirmative
at5g11260	at1g73500	positive_regulation	asymmetrical	1.0	affirmative
at1g48630	at3g53990	ppi	symmetrical	1.0	affirmative
at3g55120	at5g13930	ppi	symmetrical	0.64455568340464	affirmative
at1g11350	at3g08040	ppi	symmetrical	0.0	affirmative
at4g30960	at4g30080	regulation	asymmetrical	1.1610712435	affirmative
at3g12560	at5g17990	ppi	symmetrical	0.0	affirmative
at5g11260	at1g66160	positive_regulation	asymmetrical	1.43289062	affirmative
at5g11260	at5g45110	positive_regulation	asymmetrical	1.0	affirmative
at3g26090	at3g50000	ppi	symmetrical	1.2404656885	affirmative
at2g15620	at4g05190	ppi	symmetrical	0.0	affirmative
at1g35670	at4g14830	ppi	symmetrical	1.0	affirmative
at3g50000	at2g20180	phosphorylation	asymmetrical	1.0	affirmative
at2g39660	at2g19190	regulation	asymmetrical	1.0	affirmative
at1g73360	at4g17710	ppi	symmetrical	0.0	affirmative
at3g45640	at1g43700	phosphorylation	asymmetrical	1.5854766465	affirmative
at3g08040	at3g23560	ppi	symmetrical	0.0	affirmative
at1g55920	at3g62030	ppi	symmetrical	1.348928911	affirmative
at3g27580	at3g61150	ppi	symmetrical	1.0	affirmative
at2g20180	at4g34680	inhibition	asymmetrical	0.0	affirmative
at3g45640	at5g10400	phosphorylation	asymmetrical	0.0	affirmative
at1g51660	at1g26380	regulation	asymmetrical	3.4988484545	affirmative
at5g13790	at3g48690	inhibition	asymmetrical	0.0	affirmative
at1g76540	at3g48750	ppi	symmetrical	0.0	affirmative
at4g13510	at5g63030	ppi	symmetrical	1.8579144565	affirmative
at1g02690	at2g16900	ppi	symmetrical	0.0	affirmative
at1g80840	at5g13630	ppi	symmetrical	1.8771563485	affirmative
at1g02970	at3g48750	phosphorylation	asymmetrical	0.0	affirmative
at2g05520	at5g19280	ppi	symmetrical	1.9104607425	affirmative
at4g26090	at5g58140	ppi	symmetrical	2.1203014515	affirmative
at4g23570	at4g37460	ppi	symmetrical	1.0	affirmative
at3g01320	at5g56860	ppi	symmetrical	0.0	affirmative
at2g36010/at5g02470	at2g24970	positive_regulation	asymmetrical	0.0	affirmative
at2g20300	at5g25940	ppi	symmetrical	1.1416529739999999	affirmative
at1g15570	at3g48750	ppi	symmetrical	0.0	affirmative
at2g42870	at4g36540	ppi	symmetrical	1.211600773	affirmative
at2g20180	at1g66240	positive_regulation	asymmetrical	1.0	affirmative
at1g65690	at5g20230	ppi	symmetrical	3.950197126	affirmative
at2g36830	at3g13175	ppi	symmetrical	0.0	affirmative
at2g31380	at5g11260	ppi	symmetrical	1.0	affirmative
at1g64520	at3g01410	ppi	symmetrical	0.0	affirmative
at3g08040	at4g39950	ppi	symmetrical	0.0	affirmative
at2g35530	at2g46270	ppi	symmetrical	1.3253296104999999	affirmative
at2g20180	at3g53180	positive_regulation	asymmetrical	1.217857609	affirmative
at1g22070	at4g19660	ppi	symmetrical	1.2741413050000001	affirmative
at1g34640	at5g20230	ppi	symmetrical	2.98807153	affirmative
at4g09570	at5g57220	regulation	asymmetrical	2.859904793	affirmative
at1g64280	at4g27800	ppi	symmetrical	1.50926015	affirmative
at2g20180	at5g61520	positive_regulation	asymmetrical	1.30034451	affirmative
at2g05940	at3g26200	ppi	symmetrical	2.2396716405	affirmative
at3g59900	at4g15620	ppi	symmetrical	0.0	affirmative
at1g35210	at5g14640	ppi	symmetrical	1.245160483	affirmative
at4g30960	at5g24270	phosphorylation	asymmetrical	1.265465839	affirmative
at4g14360	at4g23270	ppi	symmetrical	0.0	affirmative
at5g11260	at4g17500	positive_regulation	asymmetrical	1.0	affirmative
at5g11260	at5g07990	positive_regulation	asymmetrical	1.0	affirmative
at2g20180	at2g31350	positive_regulation	asymmetrical	1.131054144	affirmative
at5g13790	at3g22120	inhibition	asymmetrical	0.0	affirmative
at2g20180	at3g52340	positive_regulation	asymmetrical	1.202527082	affirmative
at1g32150	at2g46270	ppi	symmetrical	1.3253296104999999	affirmative
at3g08040	at4g34220	ppi	symmetrical	0.0	affirmative
at3g63080	at5g52240	ppi	symmetrical	1.3591100379999999	affirmative
at1g11000	at4g08470	ppi	symmetrical	1.868415741	affirmative
at1g51660	at2g43000	regulation	asymmetrical	1.596786821	affirmative
at2g20180	at3g60300	positive_regulation	asymmetrical	1.2171136265	affirmative
at3g45640	at5g19290	phosphorylation	asymmetrical	0.0	affirmative
at3g08040	at3g08680	ppi	symmetrical	0.8419389348928666	affirmative
at4g23220	at4g38690	ppi	symmetrical	0.0	affirmative
at5g13790	at4g15490	inhibition	asymmetrical	0.0	affirmative
at1g28520	at2g26300	ppi	symmetrical	1.4595418005	affirmative
at2g20180	at3g19590	positive_regulation	asymmetrical	0.0	affirmative
at1g01620	at1g65690	ppi	symmetrical	0.0	affirmative
at4g08500	at4g23810	ppi	symmetrical	1.8493048925	affirmative
at2g21620	at4g09570	ppi	symmetrical	1.4715660145	affirmative
at3g19290	at3g51920	ppi	symmetrical	1.6179985234999998	affirmative
at2g40950	at3g10800	ppi	symmetrical	1.0	affirmative
at1g14920	at5g67110	ppi	symmetrical	1.0	affirmative
at4g08500	at1g51660	positive_regulation	asymmetrical	1.0	affirmative
at1g28480	at4g39940	ppi	symmetrical	1.678222296	affirmative
at3g01290	at4g26090	ppi	symmetrical	2.9573952065	affirmative
at1g64750	at5g20850	ppi	symmetrical	0.0	affirmative
at2g19130	at3g08040	ppi	symmetrical	0.0	affirmative
at2g20180	at3g17020	positive_regulation	asymmetrical	1.230681112	affirmative
at3g05330	at3g19050	ppi	symmetrical	0.0	affirmative
at2g34650	at1g73590	phosphorylation	asymmetrical	1.0	affirmative
at2g20180	at5g46250	positive_regulation	asymmetrical	1.20270015	affirmative
at1g17080	at5g52750	ppi	symmetrical	2.805739631	affirmative
at5g11260	at5g49280	positive_regulation	asymmetrical	1.183947869	affirmative
at2g20180	at3g23340	positive_regulation	asymmetrical	1.0	affirmative
at2g41090	at3g62420	ppi	symmetrical	0.0	affirmative
at3g45640	at3g54990	phosphorylation	asymmetrical	0.0	affirmative
at3g44620	at5g56630	ppi	symmetrical	1.1454998825	affirmative
at5g13790	at2g36830	inhibition	asymmetrical	1.185717189	affirmative
at2g20180	at5g62490	positive_regulation	asymmetrical	0.0	affirmative
at3g30340	at4g08470	ppi	symmetrical	1.7389308615	affirmative
at3g27960	at5g22310	ppi	symmetrical	0.0	affirmative
at3g48750	at4g37490	ppi	symmetrical	0.0	affirmative
at2g30360	at5g24270	ppi	symmetrical	1.265465839	affirmative
at1g16170	at2g01420	ppi	symmetrical	0.0	affirmative
at3g25980	at4g33260	ppi	symmetrical	0.0	affirmative
at4g17870	at5g66880	ppi	symmetrical	0.0	affirmative
at4g31800	at5g13630	ppi	symmetrical	1.0	affirmative
at5g17210	at5g63030	ppi	symmetrical	0.0	affirmative
